smiles,serial No. 
C(Cc1c(ccc(c1)C)C)c1ccc(C(C)C)cc1,101680038
[C@H](Cc1ccc(cc1)C)(c1ccc(C(C)C)cc1)C,101680040
c12c(c(cc1C)C)ccc(cc2)C,101680223
C(c1ccc2c(c(cc2C)C)cc1)(C)(C)C,101680224
[C@H]12C[C@H](C3=CCC=C13)CCC2,101680264
[C@H]12[C@H]3C[C@H](C[C@@H]1C1=CCC=C31)CC2,101680266
[C@@H]12C[C@@H](CC1)C1=CCCC=C21,101680267
c1(ccccc1)/C=C\C,101680303
C1(CCCCCCCCCCC(CCCCCCCCCC1)(C)C)(C)C,101680468
C1([C@@H]2[C@H]1/C=C(\CC/C=C(/CC2)\C)/C)(C)C,101681168
C12(CC1)[C@@H]1C3=CCC=C3[C@H]2C=C1,101681230
C1(=C(c2ccccc2)/C=C(\c2ccccc2)/C#Cc2ccccc2)c2c(c3c1cccc3)cccc2,101681634
C12(CC1)C=C1C(=C2)[C@H]2C[C@@H]1C=C2,101681806
C12([C@H]3C4=CC5(CC5)C=C4[C@@H]1C=C3)CC2,101681808
[C@@]12([C@]3(c4ccc1c1c5c(c2ccc3ccc4)ccc2c5c(CC1)ccc2)C)C,101681956
[C@]12([C@@]3(c4ccc1c1c5c(c2ccc3cc2c4cccc2)CCc2c5c(CC1)ccc2)C)C,101681957
[C@@]12([C@]3(c4ccc1c1c5c(c2ccc3cc2c4cccc2)CCc2c5c(CC1)ccc2)C)C,101681958
[C@]12([C@@]3(c4ccc1c1c5c(c2ccc3cc2c4cccc2)ccc2c5c(cc1)ccc2)C)C,101681959
[C@@]12([C@]3(c4ccc1c1c5c(c2ccc3cc2c4cccc2)ccc2c5c(cc1)ccc2)C)C,101681960
[C@@]12([C@@]3(c4ccc1c1c5c(c2ccc3cc2c4cccc2)CCc2c5c(CC1)ccc2)C)C,101681961
[C@]12([C@]3(c4ccc1c1c5c(c2ccc3cc2c4cccc2)CCc2c5c(CC1)ccc2)C)C,101681962
[C@@]12([C@@]3(c4ccc1c1c5c(c2ccc3cc2c4cccc2)ccc2c5c(CC1)ccc2)C)C,101681963
[C@]12([C@]3(c4ccc1c1c5c(c2ccc3cc2c4cccc2)ccc2c5c(CC1)ccc2)C)C,101681964
[C@@]12([C@@]3(c4ccc1c1c5c(c2ccc3cc2c4cccc2)ccc2c5c(cc1)ccc2)C)C,101681965
[C@]12([C@]3(c4ccc1c1c5c(c2ccc3cc2c4cccc2)ccc2c5c(cc1)ccc2)C)C,101681966
[C@@]12([C@]3(c4ccc1c1c(cc2ccc3ccc4)cc2c(c1)c1c(cc2)cccc1)C)C,101681969
[C@]12([C@@]3(c4ccc1c1c(cc2ccc3ccc4)cc2c(c1)c1c(cc2)cccc1)C)C,101681970
[C@@]12([C@]3(c4ccc1c1c(cc2ccc3ccc4)cc2c(c1)ccc1c2cccc1)C)C,101681971
[C@]12([C@@]3(c4ccc1c1c(cc2ccc3ccc4)cc2c(c1)ccc1c2cccc1)C)C,101681972
[C@@H]([C@H](C(C)(C)C)/C=C/C(C)(C)C)(C(C)(C)C)/C=C/C(C)(C)C,101682025
[C@H]([C@@H](C(C)(C)C)/C=C/C(C)(C)C)(C(C)(C)C)/C=C/C(C)(C)C,101682026
[C@]12(C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)/C=C(/C(C)(C)C)\C(=C\C(C)(C)C)\C(C)(C)C,101682112
C(/C(=C\C(C)(C)C)/C(=C/C(C)C)/C(C)(C)C)(C)(C)C,101682113
[C@@]12([C@]3(c4c5c6c(c3ccc2c2c3c(c1cc4)CCc1c3c(CC2)ccc1)CCc1c6c(CC5)ccc1)C)C,101682135
c12c3c4c5c(c1=CCCc2ccc3ccc4)cccc5,101682485
C1(CC/C(=C\C)/C/1=C\C)(C)C,101682820
[C@@H](CCCC)(c1ccccc1)/C=C/CCCCCC,101682855
C([C@H](c1ccccc1)/C=C/CCCC)CCCCC,101682856
c12c3c4c5c6c1c1c7c6c(cc5c5c4c(cc3c3c2c(c1)c(cc3)C)c(cc5)C)c(cc7)C,101682863
[C@]12([C@@H]3C(=CC[C@H]1C(=C)CCC2)C[C@@](CC3)(C)C=C)C,101683068
[C@]12([C@@H]([C@@H]1c1ccccc1)C=CC2)c1ccccc1,101683184
[C@@]12([C@H]([C@H]1c1ccccc1)C=CC2)c1ccccc1,101683185
[C@]12([C@@H]([C@H]1c1ccccc1)C=CC2)c1ccccc1,101683186
[C@@]12([C@H]([C@@H]1c1ccccc1)C=CC2)c1ccccc1,101683187
[C@]12([C@@H](C1)C=C[C@H]2c1ccccc1)c1ccccc1,101683188
[C@@]12([C@H](C1)C=C[C@@H]2c1ccccc1)c1ccccc1,101683189
C(=C\C=C\C=C\C#C)(\C)/C#C,101683427
C1C(=CC=CC=C1C#CC#C)C#CC#CC1=CC=CC=CC1,101683428
C(=C\C=C\C=C\C=C)/C=C/C=C/C=C/C=C,101684547
c12c(c3c1cc(c(c3)CC)CC)cc(c(c2)CC)CC,101684624
[C@@H]12[C@H]3C(=C)[C@@H]([C@@H](C1=C)CC2)CCC3,101685068
C\1(=C\2/CCc3c2cc(cc3)C)/CCc2c1cc(cc2)C,101685571
[C@@H]12[C@@H]3[C@H]4[C@H](C[C@]1(CC[C@@H]([C@H]2C[C@H](C3)C)C(C)C)C)C[C@H]1[C@H](C4)[C@H](CC[C@@H]1C(C)C)C,101685767
[C@H]12[C@@H]3[C@H]4[C@H](C[C@]1(CC[C@H]([C@@H]2C[C@@H](C3)C)C(C)C)C)C[C@H]1[C@H](C4)[C@H](CC[C@@H]1C(C)C)C,101685768
[C@]12([C@@H](C(CCC2)(C)C)CCC(=C)[C@H]1C/C=C(\C)/C=C)C,101685970
[C@H]12[C@](CCCC1(C)C)(C=C(CC2)C)C,101685973
[C@]12([C@H](C(CCC1)(C)C)CC=C(C2)C)C,101685977
[C@H]12[C@](CCCC1(C)C)(C(=C(CC2)C)C)C,101685981
C(c1cc(c(/C(=C(/c2c(cc(C(C)(C)C)cc2C)C)\c2c(cc(cc2C)C)C)/c2c(cc(cc2C)C)C)c(c1)C)C)(C)(C)C,101686032
C(c1cc(c(/C(=C(\c2c(cc(C(C)(C)C)cc2C)C)/c2c(cc(cc2C)C)C)/c2c(cc(cc2C)C)C)c(c1)C)C)(C)(C)C,101686033
[C@@]12([C@](C1(C)C)([C@@H]1[C@H]2C=C1)C)C,101686034
[C@H]12[C@@H]3[C@@H]4[C@H]1[C@@]4(C([C@]23C)(C)C)C,101686035
C1([C@@]2(C=C[C@]1(C=C2)C)C)(C)C,101686036
[C@]12(C(C(=C[C@@H]1C=C2)C)(C)C)C,101686037
[C@@]12(C(C(=C[C@H]1C=C2)c1ccccc1)(C)C)c1ccccc1,101686038
[C@H]12C(C(=C([C@H]1C=C2)C)C)(C)C,101686039
c12c(ccc(c1)/C=C/CCC)cccc2,101686223
[C@H]1(C(C)C)CC/C(=C/CC/C(=C/CCC(=C)/C=C\1)/C)/C,101687064
[C@H]1(C(C)C)CC/C(=C/CC/C(=C/C/C=C(/C=C\1/C)\C)/C)/C,101687065
[C@@H]1(C(C)C)CC/C(=C/CC/C(=C/C/C=C(/C=C\1/C)\C)/C)/C,101687066
[C@H]1(CC/C(=C/CC/C(=C/C/C=C(\C=C/1)/C)/C)/C)C(=C)C,101687067
c12c(ccc3c(cc1)ccc3)ccc2,101687390
[C@@]12(C(=C(CC1)C)c1c(C2)cccc1)CCCC,101688077
[C@@H]1([C@H](C=CC1)/C=C/C=C)C=C,101688218
C(C)(C)/C=C/C=C/C=C,101688531
C([C@@H](CC)c1c2c(ccc1)cccc2)(C)(C)C,101689006
C([C@H](CC)c1cc2c(cc1)cccc2)(C)(C)C,101689007
c1(/C=C\c2ccccc2)ccccc1,101689485
c1(/C=C\c2ccccc2)ccccc1,101689486
c1(/C=C\c2ccccc2)ccccc1,101689487
c1(/C=C\c2ccccc2)ccccc1,101689488
c1(/C=C\c2ccccc2)ccccc1,101689489
c1(/C=C\c2ccccc2)ccccc1,101689490
c1(/C=C\c2ccccc2)ccccc1,101689491
c1(/C=C\c2ccccc2)ccccc1,101689492
c1(/C=C\c2ccccc2)ccccc1,101689493
[C@H]1(CC[C@H](C=C1c1ccccc1)C)C(C)C,101689515
c12c3c4ccc1cccc2ccc3ccc4,101689676
c12c3c4ccc1cccc2ccc3ccc4,101689677
c12c3c4ccc1cccc2ccc3ccc4,101689678
c12c3c4ccc1cccc2ccc3ccc4,101689679
c12c3c4ccc1cccc2ccc3ccc4,101689680
[C@@H]1([C@H]2C(=C(CC1)C)CC=C(C2)C)C(C)C,101689766
[C@@]12(C[C@@H]3C[C@H](C1)C[C@@H](C3)C=C2C)C,101689813
[C@]12(C[C@H]3C[C@@H](C1)C[C@H](C3)CC2=C)C,101689814
C1(c2c(c3c1cccc3)cccc2)(CC#C)CC#C,101690071
c1(/C=C\c2ccccc2)ccccc1,101690237
[C@@H](C[C@@H](c1cc(c(cc1)C)C)c1ccccc1)(C[C@H](c1ccccc1)C)c1ccccc1,101690847
c12CCCC(=Cc1cc1c(c2C)ccc(c1)C(C)C)C,101691004
C1Cc2c3c(c(cc2)/C=C\CC/C=C\c2c4c(c1cc2)cccc4)cccc3,101691129
C(C[13CH2]c1ccccc1)CCC,101691316
c12c3c4c(c2cccc1c1c(c3)ccc2c1c1c(cc2)cccc1)cccc4,101691361
c12c3C4=CCCC=C4c1cccc2c1c(c3)ccc2c1c1c(cc2)cccc1,101691362
c12c3C4=CCCC=C4c2cccc1c1c(c3)c2c(c3c1cccc3)cccc2,101691363
C1(CCCC(=C1/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C(C)C)\C)\C)/C)/C)C)(C)C,101691434
[C@@H]12[C@@H](C3=C(C1(C)C)CCC3)CCC2,101691623
[C@H]12[C@H](C3=C(C1(C)C)CCC3)CCC2,101691624
[C@]12([C@@H]3[C@]([C@@H]([C@H](CC3)C)CCCCCCCCCCCC)(CC[C@H]1C(CCC2)(C)C)C)C,101692092
[C@@]12([C@]3([C@@H]([C@@]4([C@@H](CC3)C(CCC4)(C)C)C)CC[C@@H]1[C@@]1([C@@H](CC2)[C@H](CC1)[C@H](CCCCCCCCCCC)C)C)C)C,101692093
[C@@H]1([C@@H](c2c1cccc2)C)C,101692115
[C@H]1([C@@H](c2c1cccc2)C)C,101692116
[C@H]1([C@H](c2c1cccc2)C)C,101692117
C(CC/C=C\CCc1ccccc1)CCC,101692198
c1(c2ccccc2)ccc(cc1)C#Cc1ccc(cc1)C#Cc1ccccc1,101692252
c1(c2ccc(cc2)C#Cc2ccc(c3ccccc3)cc2)ccc(cc1)C#Cc1ccc(c2ccccc2)cc1,101692255
C1Cc2c(/C/1=C/C=C/C=C/1\CCc3c1cccc3)cccc2,101692884
[C@H]1([C@H](CCCC1)/C=C/C=C/C)C,101693064
C12(C3(C41CC4)CC3)[C@@H](C2)CCCCCCC,101693531
C(c1cc2c(c(c1)CCc1cc(CC2)ccc1)/C=C/c1c2cc(C(C)(C)C)cc1CCc1cc(CC2)ccc1)(C)(C)C,101693538
C(CC)C/C=C/C=C\C#C,101693625
C(CCCC/C=C/C=C/C#C)CCCCC#CCCC,101693627
[C@@H](CC)(C)/C=C/C=C,101693978
[C@H](CC)(C)/C=C/C=C,101693979
[C@@H](CC)(C)/C=C\C=C,101693980
[C@H](CC)(C)/C=C\C=C,101693981
[C@@](C/C=C/C)(c1ccccc1)(C)C=C,101693982
[C@](C/C=C/C)(c1ccccc1)(C)C=C,101693983
[C@H](C/C=C(/c1ccccc1)\C)(C)C=C,101693984
[C@@H](C/C=C(/c1ccccc1)\C)(C)C=C,101693985
[C@H](C/C=C(\c1ccccc1)/C)(C)C=C,101693986
[C@@H](C/C=C(\c1ccccc1)/C)(C)C=C,101693987
C1([C@H](CCCC)CC)CCCCC1,101694015
C1([C@@H](CCCC)CC)CCCCC1,101694016
[C@H](CC(CC)CC)(C(C)C)C,101694017
[C@@H](CC(CC)CC)(C(C)C)C,101694018
[C@@H](C(C)(C)C)(CC(CC)CC)C,101694019
[C@H](C(C)(C)C)(CC(CC)CC)C,101694020
C(CCC(C)C)[C@@H](c1ccc(cc1)C)C,101694025
C(CCC(C)C)[C@H](c1ccc(cc1)C)C,101694026
[C@@H](CCCC)(CC)c1ccccc1,101694027
[C@H](CCCC)(CC)c1ccccc1,101694028
[C@@H]1([C@H]2C[C@@H](C1)C=C2)CCCCCCCCCC,101694707
[C@@H]1(C[C@H](CCC1)c1ccc(cc1)C)c1ccc(cc1)C,101694889
[C@H]1(C[C@@H](CCC1)c1cc(ccc1)C)c1cc(ccc1)C,101694890
c1(c2c3c(cc(c2)CC)cccc3)c(CC)ccc2c1cccc2,101695255
[C@@H]12C(=C(C)C)[C@@H](C=C1)/C=C\C=C/C=C\2,101695843
[C@@]123[C@@H]([C@@H]1C(=CC[C@H]3C)C(C)C)[C@@H](CC2)C,101696311
[C@@]123[C@@H]([C@@H]1C(=CC[C@@H]3C)C(C)C)[C@@H](CC2)C,101696314
C1CCCCC/C=C\CCCC1,101696373
C1CCCCC/C=C\CCCC1,101696374
[C@@H]12[C@@H](CC1)c1c3c(c4cc([C@H]5[C@H](CC5)c5cc6c7c(c2ccc7)ccc6cc5)ccc4cc3)ccc1,101696531
C12(C[C@H]3[C@H](C3)CC2)CC1,101696681
[C@@H]12[C@@H](C1)CC[C@H](C2)C,101696685
C1c2c1cccc1Cc1ccc2,101697288
c12c3c(c4c(c5c(c6c(c1C2)C6)C5)C4)C3,101697289
c12c3c(c4c(c5c(c6c(c1CC2)CC6)CC5)CC4)CC3,101697290
[C@@]123[C@@](C4=C1CCCCC4)(C(=C2Cc1ccccc1)Cc1ccccc1)CCCCC3,101697344
C1CC=C(CCC=C1C#C)C#C,101697345
C1(C(=C1)C(C)C)(C)C,101697346
C1(C(=C1)CCC(C)C)(C)C,101697347
C1(CCCC(=C1/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C1=C(CCCC1(C)C)C)\C)/C)/C)C)(C)C,101697436
[C@H]12C(=C(c3c(C2)cccc3)c2ccccc2)c2c(C1)cccc2,101698179
C([C@H](c1ccc(cc1)C)C=C)CCC(=C)c1ccc(cc1)C,101698242
[C@]12([C@@]3([C@H]([C@@H]1CCCC2)CCCC3)c1ccccc1)c1ccccc1,101698638
[C@@]12([C@]3([C@@H]([C@H]1CCCC2)CCCC3)c1ccccc1)c1ccccc1,101698639
[C@H]12[C@H]3[C@H](c4c([C@]1(CCCC2)c1ccccc1)cccc4)CCCC3,101698640
[C@@H]12[C@@H]3[C@@H](c4c([C@@]1(CCCC2)c1ccccc1)cccc4)CCCC3,101698641
[C@@H]12[C@@H]3[C@@H](c4c([C@]1(CCCC2)c1ccccc1)cccc4)CCCC3,101698642
[C@H]12[C@H]3[C@H](c4c([C@@]1(CCCC2)c1ccccc1)cccc4)CCCC3,101698643
[C@@H]12C[C@H]3C[C@@H](C1)C(=C(c1ccc(cc1)C)c1ccc(cc1)C)[C@@H](C2)C3,101698855
[C@H]12[C@@H]3C[C@@H](/C(=C/4\[C@@H]5C[C@H]6[C@@H](C5)C[C@@H]4C6)/[C@H](C2)C3)C1,101698856
[C@]12([C@]3([C@@H]([C@@H]1CCCC2)CCCC3)c1ccccc1)c1ccccc1,101698885
[C@@H]12[C@@H]([C@H]1C)C=CC2,101698886
C(=C\C(=C\C)\C)(\CC)/C=C\CC,101699416
C\1=C\C=C=C=C/C=C/C=C=C=C/C=C/C=C=C=C1,101699607
[C@@H](c1ccc(cc1)C)(C)/C=C/C=C(C)C,101699841
[C@@H]12[C@@H]([C@@H]3C[C@H]1[C@H](C3)C)[C@@H]1C[C@H]2C=C1,101700072
C1CCC(=C=C(CCC(=C=C(C1)C)C)C)C,101700473
c1(/C=C/CC#CC)ccccc1,101700731
[C@@H](/C=C/c1ccccc1)(C)C#C,101700732
[C@]123[C@]45[C@]61[C@@]1([C@]2([C@]4([C@@H]2C1=CCCC2)CCCC5)CCCC3)CCCC6,101700927
[C@]123[C@]45[C@]61[C@@]1([C@]2([C@]4([C@H]2C1=CCCC2)CCCC5)CCCC3)CCCC6,101700928
[C@]123[C@]4([C@]56[C@]1(C1=C5CCCC1)CCCC6)[C@@H]([C@H]2CCCC3)CCCC4,101700929
c1(C(=C)C/C=C/c2ccccc2)cc2c(cc1)cccc2,101700964
C1(CCCCC1)/C=C/CC(=C)c1cc2c(cc1)cccc2,101700965
C(C(=C=C=C)c1ccccc1)(C)(C)C,101701020
[C@@]12([C@H](C(CCC2)(C)C)C=CC2=C[C@](CC[C@H]12)(C)C=C)C,101701139
[C@@]123[C@@]([C@]45[C@H]6[C@]1(C4=CCCC5)CCCC6)([C@H]1[C@H]2CCCC1)CCCC3,101701408
[C@@H]12[C@@H](CC1)c1c([C@@H]3[C@@H](CC3)c3c2cccc3)cccc1,101702111
[C@@H]1(CCC=C(C1)c1ccccc1)c1ccccc1,101702245
[C@@H]1(CC/C(=C/CCCC)/C1)c1ccccc1,101702246
[C@@H]1(CC/C(=C\CCCC)/C1)c1ccccc1,101702247
[C@H]1(C/C(=C\C(C)(C)C)/CC1)c1ccccc1,101702248
[C@H]1(C/C(=C/C(C)(C)C)/CC1)c1ccccc1,101702249
[C@H]12[C@@H](CCC1=C(CCC(=C(C)C)C2)C)C,101702680
[C@]12(C(Cc3ccccc3)(C)C)c3c([C@H](c4c1cccc4)c1c2cccc1)cccc3,101702794
C12(C3(C4(C5(C6(C71CCCC7)CC6)CCCC5)CC4)CCCC3)CC2,101702821
C12(C3(C4(C5(C6(C71CCCC7)[13CH2]C6)CCCC5)[13CH2]C4)CCCC3)[13CH2]C2,101702822
C(=C\C=C\C=C\C=C\C=C\C=C\C=C)/C=C/C=C/C=C/C=C/C=C/C,101703165
C(C1=CC=C(C1)C(C)C)(C1=CC=C(C1)C(C)C)(C)C,101703572
C(C1=CC=C(C1)C(C)(C)C)(C1=CC=C(C1)C(C)(C)C)(C)C,101703573
C(C1=C[C@H](C(C)(C)C)c2c1cccc2)(C1=C[C@H](C(C)(C)C)c2c1cccc2)(C)C,101703574
C1c2c(c(CCc3c(c(C1)ccc3)C)cc(c2)C)C,101704140
C(CC/C=C(/C)\C=C)CCC,101704157
C(CC/C=C(\C)/C=C)CCC,101704158
C(CCCC)CC/C(=C/C=C)/C,101704159
C(CCCC)CC/C(=C\C=C)/C,101704160
[C@@H]1([C@@H](CCC1)C)CCC#CCCCC,101704525
[C@@H]1([C@@H](CCC1)C)CC=C=CCCCC,101704526
[C@@H]1(CCC/C/1=C\CCCC)CC=C=CCCCC,101704527
[C@@H]1(CCC/C/1=C\CCCC)CC=C=Cc1ccccc1,101704528
[C@@H]1(CCC/C/1=C\c1ccccc1)CC=C=Cc1ccccc1,101704529
C(CC=C=Cc1ccccc1)/C(=C/C)/C,101704530
C(/C(=C/C)/C)CC=C=CC,101704532
[C@@H]1(CCC/C/1=C\CCCC)CCC#CCCCC,101704533
[C@@H]1(CCC/C/1=C\CCCC)CCC#Cc1ccccc1,101704534
[C@@H]1(CCC/C/1=C\c1ccccc1)CCC#Cc1ccccc1,101704535
C(CCC#Cc1ccccc1)/C(=C/C)/C,101704536
C(CCC#CC)/C(=C/C)/C,101704538
C(c1ccccc1)/C=C/C(=C/C)/C,101704545
C(=C\CC)(\CC)/C=C/Cc1ccccc1,101704546
C(/C(=C\CCC)/C=C/C(C)C)CC,101704547
C(/C=C/C(=C/c1ccccc1)/c1ccccc1)(C)C,101704548
C[13C]#C,101704570
C1C/C(=C\CCCCCCCC)/C(=C)CC1,101704897
[C@@]12([C@]([C@]3(CC2)[C@@H](CC=C3C)C(C)C)(CC[C@H]2[C@H]1CC[C@@H]1[C@@]2(CCCC1(C)C)C)C)C,101705045
C(/C(=C(\C(C)(C)C)/c1cc(ccc1)C)/c1cc(ccc1)C)(C)(C)C,101706056
C1C/C/2=C/C#CCC/C=C(\C#CC2=CC1)/C,101706398
[C@H]12[C@H]([C@H]3[C@@H]([C@H]4[C@@H]1[C@@H]4C#C)[C@@H]3C#C)[C@H]2C#C,101706406
C1(=CC1=C)C,101707094
C12=C([C@H]3C[C@@H]1C=C3)C2,101707400
C(=C(\CC)/C#CCCC)(/C(=C(/CC)\C#CCCC)/CC)\CC,101707859
C(=C(\CC)/C#CCCCC)(/C(=C(/CC)\C#CCCCC)/CC)\CC,101707860
C(=C(\CCC)/C#CCCCC)(\CCC)/CC=C,101707861
C1CC=C=CC=C=CC1,101708460
C12(C3(C4(C5(C6(C71CCC7)CC6)CCC5)CC4)CCC3)CC2,101708950
C12(C3(C(C4(C(C51CCC5)(C)C)CCC4)(C)C)CCC3)CC2,101708951
C12(C(C3(C(C4=CCC[C@@]14C)(C)C)CCC3)(C)C)CCC2,101708952
C12(C(C3(C4=C(C1(C)C)CCC4)CCC3)(C)C)CCC2,101708953
C12(C3(C(C4(C(C51CCC5)(C)C)CCC4)(C)C)CCC3)[13CH2]C2,101708954
c12c(cc(c1)/C=C\c1ccccc1)ccccc2,101709235
[C@]123[C@](C1)(C=CC2)C=CC=CC3,101709475
[C@H]1([C@H](C1)/C=C/c1ccccc1)CCCCCC,101710027
[C@]1([C@@H](C1)/C=C/c1ccccc1)(CCC)C,101710028
[C@@]1([C@H](C1)/C=C/c1ccccc1)(CCC)C,101710029
C(Cc1ccc(cc1)C(=C)C)(C)(C)C,101710195
C(c1cc(cc(c1)C#CC#CC(C)(C)C)C#CC(C)(C)C)(C)(C)C,101710415
c1(c2cc(cc(c2)C#CC#Cc2ccc(cc2)C)C#Cc2ccc(cc2)C)ccc(cc1)C,101710416
C1CC(=C)CCC=C=CCC1,101710463
C(CCCCC)CCC(=C)CCCC#C,101710464
[C@@H]12C[C@@H](CC1=C1CC1)CC2,101710466
[C@@H]12[C@H](CCC2)CCC[C@H]1C=C,101710511
c12c(CCCC)cccc1CC=C2C,101710908
c12c3c(ccc1c(cc1c2cccc1)C)cc(cc3C)C,101710940
C1([C@@H](C1)/C=C/CCc1ccccc1)(C)C,101710984
c12c3c4c5c1c1c(C(C)(C)C)cc5c(C(C)(C)C)cc4c(C(C)(C)C)cc3c(C(C)(C)C)cc2c(C(C)(C)C)c1,101711473
[C@@]123[C@@H]([C@H]([C@H](C1)C=C3)c1ccccc1)CC2,101711617
[C@H]12[C@H]3C[C@@H]([C@@H]1c1ccccc1)C=C3CCC2,101711618
[C@H]12[C@@H]3[C@H]([C@H](C1)C=C2CCCC3)c1ccccc1,101711619
[C@H]12[C@H]3[C@H]([C@H]([C@@H]1C=C3)c1ccccc1)CC2,101711620
[C@H]12[C@H]3[C@H]([C@H]([C@@H]1C=C3)c1ccccc1)CCC2,101711621
[C@H]12[C@H]3[C@H]([C@H]([C@@H]1C=C3)c1ccccc1)CCCC2,101711622
[C@@]12([C@@H](CCCC1)CCC(=C2)C)C,101712487
[C@@]12([C@@H](CCCC1)CC=C(C2)C)C,101712488
[C@@H]1(CCC/C/1=C\CCCC)CC=C=C,101712755
[C@@H]1(CCC/C/1=C\c1ccccc1)CC=C=C,101712756
C(=C\CCC)(\CCC)/CCC=C=C,101712757
[C@@H]1(CCC/C/1=C\CCCC)CC#CC,101712758
[C@@H]1(CCC/C/1=C\c1ccccc1)CC#CC,101712759
C(=C\CCC)(\CCC)/CCC#CC,101712760
[C@@H]1(CCC/C/1=C\CCCC)CC=C=C(C)C,101712761
C1(=C(/C(=C\CCCC/C=C/2\C(=C(C(=C2C(C)C)C(C)C)C(C)C)C(C)C)/C(=C1C(C)C)C(C)C)C(C)C)C(C)C,101712791
[C@@]12([C@@H](CCCC1)CCC(=C)C2)C,101712826
[C@@H]12[C@@H](C1)C#CCCCCC2,101712871
[C@H]12[C@@H](C1)C#CCCCCC2,101712872
[C@@H]12[C@@H](C1)C#CCCCCCC2,101712873
[C@H]12[C@@H](C1)C#CCCCCCC2,101712874
[C@H]12[C@@H](C1)C#CCCCCCCC2,101712875
[C@H]12[C@@H](C1)C#CCCCCCCCC2,101712876
[C@@H]12[C@@H](C1)C#CCCC2,101712877
[C@H]12[C@H](C1)C#CCCC2,101712878
[C@H]12[C@H](C1)C#CCCCC2,101712881
[C@]12(CC[C@H](C=C1C(=CCC2)C)C(=C)C)C,101713110
[C@]123C([C@H](CC[C@H]1C)C=C2C(=CC3)C)(C)C,101713111
[C@H]12CCC(=CC1)CCC1=CC[C@H](CC1)/C=C\2,101713246
[C@]12([C@@H](C([C@H]1C)(C(C)(C)C)C(C)(C)C)C)[C@H](C([C@@H]2C)(C(C)(C)C)C(C)(C)C)C,101713896
[C@@H]12[C@@H]([C@H]3[C@H]4[C@@H]([C@@H]1C3)[C@H]1C[C@@H]4C=C1)[C@@H]1[C@@H]3[C@H]([C@H]2C1)[C@@H]1C[C@H]3C=C1,101714033
[C@H]12[C@H]([C@@H]3[C@@H]4[C@H]([C@H]1C3)[C@H]1[C@H]3[C@@H]([C@@H]4C1)[C@H]1C[C@@H]3C=C1)[C@H]1[C@H]3[C@@H]([C@@H]2C1)[C@H]1C[C@@H]3C=C1,101714034
[C@H]12[C@H]([C@@H]3[C@@H]4[C@H]([C@H]1C3)[C@@H]1C[C@H]4C(=C)C1)[C@H]1[C@H]3[C@@H]([C@@H]2C1)[C@H]1C[C@@H]3C(=C)C1,101714035
[C@H]12[C@@H]([C@H]3[C@H]4[C@@H]([C@@H]2C3)[C@H]2C[C@@H]4CC2=C)[C@@H]2[C@@H]3[C@H]([C@H]1C2)[C@@H]1C[C@H]3C(=C)C1,101714036
[C@]12([C@@]3(/C(=C\CCCCCC3)/C/1=C/CCCCCC2)c1ccccc1)c1ccccc1,101714516
[C@@H]([C@H]1c2c(C=C1)cccc2)([C@H]1c2c(C=C1)cccc2)c1ccc([C@@H]([C@H]2c3c(C=C2)cccc3)[C@H]2c3c(C=C2)cccc3)cc1,101714913
[C@]12([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)CCCC4)C)CC2)CC[C@@H]1[C@@H](CC[C@@H](C(C)C)C)C)C,101714941
[C@]12([C@H]([C@H]3[C@@H]([C@@]4([C@H](CC3)CCCC4)C)CC2)CC[C@@H]1[C@@H](CC[C@@H](C(C)C)C)C)C,101714942
[C@@H]12[C@@H]([C@H](CCC=C(C)C)C)CC=C([C@@H]1CCC(=C2)C)C,101714952
[C@H]1(CCCCC1=C)c1ccccc1,101715160
[C@]123C(=C[C@@H](C1)C=CC=C3)CCC2,101715182
[C@]123C(=C([C@@H](C1)C=CC=C3)C)CCC2,101715183
[C@@]123C[C@H](C=C1CCCC2)C=CC=C3,101715186
[C@H]12[C@H]3[C@@H]([C@H]1C=C1C2=CC=C1)C=C1C3=CC=C1,101715548
c\1(=C/CC)/c(=C/CC)/c(=C/CC)/c(=C\CC)/c(=C\CC)/c1=C\CC,101715597
[C@@H](CCCCCCCCCC)(CCC(C)C)C,101715859
c1(c2c3c4c(cc2)cccc4C=C3)c2c3c(cc1)cccc3C=C2,101715927
[C@@H]([C@H](c1c2c(ccc1)cccc2)C)(c1c2c(ccc1)cccc2)C,101716167
[C@]12([C@](C2)(C(=C[C@@H]2[C@H]1CC(C2)(C)C)C)C)C,101716456
[C@]12([C@@](C1)([C@@H](C[C@@H]1[C@H]2CC(C1)(C)C)C)C)C,101716457
[C@@H]1(CC=C)C=CC(=C)C=C1,101716675
[C@@H]1(CC=C)C=C(C(=C)C=C1)C,101716676
[C@@H]1(C(=CC(=C)C=C1)C)CC=C,101716677
[C@@]1(CC=C)(C)C=CC(=C)C=C1,101716678
[C@@H]1(C(=C)[C@@H](C(=C)[C@H](C1=C)CC=C)CC=C)CC=C,101716679
C1(CC=C)(CC=C)C=CC(=C)C=C1,101716680
C(c1ccc(cc1)CC=C)CC=C,101716681
